P,18,1,SCHLAGE,KIK,COPPER,L,2 3/4,LONG,,GU,CLASSROOM #8 PRIMARY/NURSERY PASSAGE KNOB
,19,1,SCHLAGE,RIM,COPPER,R,,RIM,,GU,NW CULTURAL HALL ENTRANCE
,20,1,SCHLAGE,KIK,COPPER,L,2 3/4,LONG,,GU,KITCHEN ENTRANCE FROM HALL
P,21,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,RS,N RELIEF SOCIETY ROOM PASSAGE KNOB
,22,1,VD,RIM,10B,R,,RIM,,DUMMY,OUTSIDE DOOR TO RELIEF SOCIETY
P,23,1,SCHLAGE,KIK,COPPER,L,2 3/4,LONG,,RS,S RELIEF SOCIETY ROOM PASSAGE KNOB
,24,1,SCHLAGE,DB,COPPER,R,2 3/4,DB,,FONT,BOYS TO FONT ENTRANCE
,25,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,FONT,CLOSET IN THE FONT HALLWAY
,26,1,SCHLAGE,DB,COPPER,L,2 3/4,DB,,FONT,WOMENS TO FONT
,27,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,GU,MEMBERS CLOSET BY RS
,28,1,VD,RIM,10B,R,,RIM,,GU,WEST ENTRANCE
P,29,1,SCHLAGE,KIK,COPPER,L,2 3/4,LONG,,GU,CLASSROOM #10 PASSAGE KNOB
P,30,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,GU,CLASSROOM #11 PASSAGE KNOB
P,31,1,SCHLAGE,KIK,COPPER,L,2 3/4,LONG,,GU,CLASSROOM #12 PASSAGE KNOB
P,32,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,GU,CLASSROOM #13 PASSAGE KNOB
P,33,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,GU,CLASSROOM #14 PASSAGE KNOB
,34,1,SCHLAGE,KIK,COPPER,L,2 3/4,LONG,,MECH,DOOR TO MEZZANINE
,35,1,VD,RIM,COPPER,L,,RIM,,GU,SW CULTURAL HALL ENTRANCE
,36,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,GU,TABLE SOUTH CLOSET IN CULTURAL HALL
,37,2,SCHLAGE,KIK/DB,COPPER,R,2 3/4,LONG,,FONT,FONT VIEWING FROM CULTURAL HALL



Premise Site Survey Form

Site Name:,,,,,,Date:
Purchase Order #,,,,,,By:
Address,,,,,,Contact:
City State Zip

Line#,Door#,Cyl Quan,Brand,Type,Finnish,Hand,Backset,Cam/Tail,Quan Keys,Key ID,Remarks,Ord,Pin,Inst
,38,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,GU,CHAIR NORTH CLOSET IN CULTURAL HALL
P,39,1,SCHLAGE,KIK,COPPER,L,2 3/4,LONG,,GU,CLASSROOM #15 PASSAGE KNOB
P,40,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,GU,CLASSROOM #16 PASSAGE KNOB
P,41,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,GU,CLASSROOM #17 PASSAGE KNOB
,42,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,MECH,HEATING AND COOLING
P,43,1,SCHLAGE,KIK,COPPER,L,2 3/4,LONG,,GU,CLASSROOM #18 PASSAGE KNOB
P,44,1,SCHLAGE,KIK,COPPER,L,2 3/4,LONG,,GU,CLASSROOM #19 PASSAGE KNOB
P,45,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,GU,CLASSROOM #20 PASSAGE KNOB
,46,1,VD,RIM,COPPER,L,,RIM,,GU,SOUTH CENTER DOOR TO CULTURAL HALL
,47,1,VD,RIM,COPPER,R,,RIM,,GU,SOUTH EAST TO CULTURAL HALL
E,48,1,VD,RIM,10B,R,,RIM,,GU,MAIN SOUTH OUTSIDE ENTRANCE
,49,1,SCHLAGE,KIK,COPPER,L,2 3/4,LONG,,MC,LIBRARY
,50,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,MC,LIBRARY CLASSROOM #21
,51,1,VD,RIM,COPPER,R,,RIM,,GU,SOUTH EAST TO CHAPEL
,52,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,MECH,HEATING AND AIR SOUTHEAST HALLWAY
E,53,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,SND,AUDIO VIDEO ROOM / NETWORKING
P,54,1,SCHLAGE,KIK,COPPER,L,2 3/4,LONG,,GU,CLASSROOM #22 PASSAGE KNOB
P,55,1,SCHLAGE,KIK,COPPER,L,2 3/4,LONG,,GU,CLASSROOM #23 PASSAGE KNOB
P,56,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,GU,CLASSROOM #24 PASSAGE KNOB
P,57,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,GU,CLASSROOM #25 PASSAGE KNOB
,58,1,SCHLAGE,KIK,COPPER,L,2 3/4,LONG,,GU,PRIMARY CM #26
,59,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,GU,PRIMARY CM #276
,60,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,MECH,HEATING AND COOLING EAST HALL
P,61,1,SCHLAGE,KIK,COPPER,L,2 3/4,LONG,,GU,PRIESTHOOD ROOM PASSAGE KNOB
,62,1,SCHLAGE,KIK,COPPER,R,2 3/4,LONG,,GU,CLASSROOM #28 PASSAGE KNOB
,63,1,SCHLAGE,DB,COPPER,R,,DB,,SNO,SE DOUBLE DOOR OS SHED
,64,1,SCHLAGE,DB,COPPER,L,,DB,,AUX 1,YW CLOSET
,65,1,SCHLAGE,DB,COPPER,L,,DB,,AUX 1,YW CLOSET
,66,1,SCHLAGE,DB,COPPER,R,,DB,,AUX 1,YM/YW FLAG CLOSET
,67,1,SCHLAGE,DB,COPPER,R,,DB,,AUX 1,YM/YW FLAG CLOSET
