,30,1,Schlage,DB,Copper,R,,DB,,GU,E.S. Chapel entrance
,31,1,Schlage,KIK,Copper,R,,Long,,Mech,Keyed half door top of stairs
,32,1,Schlage,KIK,Bright Brass,L,,Long,,CA,Rm 203/204 closet A 4th Ward YW
,33,1,Schlage,KIK,Bright Brass,R,,Long,,CB,Rm 203/204 closet B 5th Ward YW
,34,1,Schlage,KIK,Copper,L,,Long,,Mech,Closet in Rm 206 Air Handler
,35,1,Schlage,KIK,Copper,L,,Long,,GU,Member closet
,36,1,,Padlock,,,,,,Mech,Rm 5 closet crawl space access
,37,1,Schlage,KIK,Copper,R,,Long,,Mech,S001
Premise Site Survey Form

Site Name:,,,N3 ID# 5050416,N3 ID# 5050416,N3 ID# 5050416,Date:,03/27/23
Purchase Order #,,,,,,By:,Jay Jones
Address,,,345 E 500 N,,,Contact:
City State Zip,,,"Nephi, UT 84648"

Line#,Door#,Cyl Quan,Brand,Type,Finnish,Hand,Backset,Cam/Tail,Quan Keys,Key ID,Remarks,Ord,Pin,Inst
,38,1,Schlage,KIK,Copper,R,,Long,,Mech,Rm 3 closet A chemicals
,39,1,Schlage,KIK,Copper,R,,Med,,?,Closet A in Rm 106
,40,1,Schlage,KIK,Copper,R,,Med,,?,Closet B in Rm 106
,41,1,Schlage,KIK,Copper,R,,Long,,GU,Door between 105 & 106
,42,1,Schlage,KIK,Copper,R,,Med,,?,Rm 105 Closet A
,43,1,Schlage,KIK,Copper,R,,Med,,?,Rm 105 Closet B
,44,1,Schlage,KIK,Copper,R,,Med,,?,Rm 105 Closet C
,45,1,Schlage,KIK,Copper,R,,Med,,?,Rm 105 Closet D
,46,1,Schlage,KIK,Copper,L,,Med,,?,Rm 105 Closet E
,47,1,Schlage,KIK,Copper,R,,Med,,?,Rm 105 Closet F
,48,1,Schlage,DB,Copper,R,,DB,,GU,EN Chapel Entrance
,49,1,Schlage,KIK,Copper,L,,Long,,?,Scout closet East hall S102
,50,1,Schlage,KIK,Copper,L,,Med,,?,Closet A in East Hall Nephi 3rd
,51,1,Schlage,KIK,Copper,L,,Med,,?,Closet B in East Hall Nephi 4th
,52,1,Schlage,KIK,Copper,L,,Med,,?,Closet C in East Hall Nephi
,53,1,Schlage,KIK,Copper,L,,Med,,?,Closet D in East Hall Nephi
,54,1,Schlage,KIK,Copper,L,,Med,,?,Closet E in East Hall Nephi
,55,1,VD,Rim,26D,R,,Rim,,GU,OS N Entrance
,56,1,Schlage,KIK,Copper,R,,Med,,GU,Rm 101       ?? Passage
,57,1,Schlage,KIK,Copper,R,,Med,,Mech,S101 air handler
,58,1,Schlage,KIK,Bright Brass,R,,Long,,Mech,N OS door to basement
,59,2,Schlage,DB/KIK,Copper,L,,Med,,Mech,Spare vacuum closet / air handler
,60,1,Marks,KIL,26D,L,,Med,,Mech,OS drainage covered grate to basement
,61,1,Marks,KIL,26D,L,,Med,,Mech,Top of basement stairs
,62,1,ASSA,Rim,26D,,,Rim,,SNO,Snow shed
